,ghg_05,ghg_50,ghg_95,aerosol_05,aerosol_50,aerosol_95,other_05,other_50,other_95,natural_05,natural_50,natural_95,anthro_05,anthro_50,anthro_95,all_05,all_50,all_95
1965,0.3639841736236783,0.49026646072497504,0.6580269886647767,-0.652868006,-0.385768438,-0.145824856,-0.552064472,-0.317407371,-0.093154735,-0.170971884,-0.092642526,-0.012025567,0.051098904,0.180852505,0.3050899070011826,-0.114537415,0.092406026,0.29626826631368325
1966,0.37396379775084987,0.5033708395478258,0.6756481933610886,-0.668601292,-0.398000808,-0.149122163,-0.567015603,-0.32458496,-0.09484043,-0.151551831,-0.080696039,-0.012055359,0.054158332544349236,0.1874839286931685,0.3162959876284857,-0.087476067,0.11635159724358028,0.3100263316757022
1967,0.38426985715455547,0.5170068299941357,0.6937849732792818,-0.682369716,-0.40818013,-0.150169283,-0.58178189,-0.329239594,-0.095728368,-0.076509153,-0.015077243,0.053939664020499004,0.056698773,0.19489695702831636,0.32754613942359684,-0.019497662,0.1861991056760126,0.3871532148560819
1968,0.3944792961070024,0.530903371,0.7125364107160068,-0.699256367,-0.418068548,-0.158001432,-0.593502658,-0.336238299,-0.097728315,-0.05355162,-0.008843587,0.050394077,0.062888325,0.20216989761719673,0.33584409076668476,0.008303822,0.20461835128479158,0.4053882713629129
1969,0.4050130457344998,0.5458589962124584,0.7312623948027457,-0.717230851,-0.428601198,-0.16009813,-0.605618694,-0.342706516,-0.100083577,-0.03352711,0.008848646,0.066849852,0.067975703,0.20960374384080846,0.3493014380331628,0.027971481082509395,0.22688152467948264,0.4223439974499778
1970,0.41657984566931755,0.5609765952967982,0.7505409580672555,-0.732894064,-0.4384427,-0.15947912,-0.617814838,-0.348819677,-0.099360819,-0.007623555,0.031966699354689654,0.089438086,0.073827007,0.2191649558109723,0.36413430657032503,0.06631097,0.2665066231949562,0.4589940092396116
1971,0.4284228644205773,0.5765716521649578,0.770567273,-0.761508879,-0.453459382,-0.164908901,-0.637231424,-0.361782722,-0.102169199,0.009264324,0.044764226,0.10147832756974887,0.071341717,0.22308920665847962,0.3739062759851064,0.076480028,0.27364143670776514,0.4778554263032331
1972,0.44090084158865805,0.5927393124232583,0.791300365,-0.782223173,-0.464886965,-0.170460749,-0.653920323,-0.369918271,-0.104611007,-0.001450629,0.030430908,0.083923782,0.074630162,0.23129163438029626,0.3854866774873635,0.065913846,0.27798751192446003,0.4716661321448855
1973,0.45388680632180745,0.6095660280508807,0.8140109169292804,-0.81495059,-0.479974241,-0.19098794,-0.679636848,-0.383811335,-0.110929844,0.007101572,0.036817067304639295,0.092243346,0.078916142,0.23296607988835144,0.3891018904881066,0.071612613,0.2888245032703511,0.49655036029792743
1974,0.4673984440048937,0.6272044568709674,0.8368593358399329,-0.835495191,-0.493576458,-0.186059693,-0.698175725,-0.392982507,-0.113030242,0.024938546983326537,0.055543301,0.11359966341343386,0.083015282,0.24393479720571848,0.40527323875733656,0.10691876872618629,0.302774018,0.518236943
